Title|Bechdel
Eve's Bayou|True
Event Horizon|True
Face/Off|False
Fever Pitch|True
Fierce Creatures|False
The Fifth Element|False
Fireworks|False
Flubber|False
For Richer or Poorer|True
Free Willy 3: The Rescue|False
The Full Monty|False
Funny Games|True
G.I. Jane|True
The Game|False
Gattaca|False
George of the Jungle|True
Good Burger|False
Good Will Hunting|False
Grosse Pointe Blank|True
Gummo|True
Hardboiled Egg|False
The House of Yes|True
I Know What You Did Last Summer|True
I Think I Do|True
In the Company of Men|False
The Inheritance|True
Jackie Brown|True
Jungle 2 Jungle|False
Kiss the Girls|False
Knockin' on Heaven's Door|False
L.A. Confidential|False
La principessa e il povero|True
La vita è bella|False
Le Acrobate|True
Liar Liar|False
Lost Highway|False
The Lost World: Jurassic Park|True
Men in Black|False
Mononoke-hime|True
Mortal Kombat: Annihilation|True
Mrs Dalloway|True
Murder at 1600|False
My Best Friend's Wedding|False
My Life in Pink ( Ma Vie En Rose )|True
Neon Genesis Evangelion: The End of Evangelion|True
The Night Flier|True
The Odyssey|False
Open Your Eyes|False
Orgazmo|False
Paradise Road|True
The Peacemaker|True
Picture Perfect|True
Pooh's Grand Adventure: The Search for Christopher Robin|False
The Postman|False
Romy and Michelle's High School Reunion|True
Scream 2|True
Selena|True
Seven Years in Tibet|False
Smilla's Sense of Snow|True
Snow White: A Tale of Terror|True
Soul Food|True
Spawn|True
Spice World|True
Starship Troopers|True
The Sticky Fingers of Time|True
Taste of Cherry|False
Titanic|True
Tower of Terror|True
Turbo: A Power Rangers Movie|True
Vegas Vacation|True
Volcano|True
The Well|True
Wild America|False
Wilde|True
The Winter Guest|True
The Wrong Guy|False
101 Dalmatians|True
2 Days in the Valley|True
A Jin de gushi / Ah Kam, the Stunt woman|False
The Associate|True
August|True
Basquiat|False
Beautiful Girls|True
Beautiful Thing|True
Beavis and Butt-Head Do America|False
Beyond Silence (Jenseits der Stille)|True
Big Night|True
The Birdcage|False
Brassed Off|True
Broken Arrow|False
The Cable Guy|False
Chain Reaction|False
Charlot og Charlotte|True
Connie Gomper & the Pack|False
The Craft|True
The Crucible|True
Curdled|True
The Daytrippers|True
Down Periscope|False
DragonHeart|False
Emma|True
The English Patient|True
Entertaining Angels: The Dorothy Day Story|True
Eraser|True
Escape from L.A.|False
Evita|True
Eye for an Eye|True
The Fan|False
Fargo|False
Fear|True
Female Perversions|True
Fire|True
The First Wives Club|True
Fly Away Home|True
Foxfire|True
Freeway|True
The Frighteners|True
From Dusk Till Dawn|False
The Funeral|True
Girls Town|True
The Glimmer Man|False
The God of Cookery|False
Grace of my heart|True
Hamlet|False
Hard Eight|False
Harriet the Spy|True
Hellraiser: Bloodline|False
Homeward Bound II: Lost in San Francisco|False
The Hunchback of Notre Dame|False
I Shot Andy Warhol|True
Independence Day|True
Irma Vep|True
Jack|False
James and the Giant Peach|True
Jerry Maguire|False
Jingle All the Way|False
Kids Return|True
Kingpin|False
La belle verte|True
Last Man Standing|False
Libertarias|True
Lone Star|False
The Long Kiss Goodnight|True
Love and Other Catastrophes|True
Manny & Lo|True
Mars Attacks!|True
Marvin's Room|True
Matilda|True
The Mirror Has Two Faces|True
Mission: Impossible|False
Mother Night|False
Mr. Wrong|True
Muppet Treasure Island|False
Mystery Science Theater 3000: The Movie|False
Poison Ivy II|True
The Preacher's Wife|True
Primal Fear|False
Pusher|False
The Quest|False
Ridicule|False
The Rock|False
Romeo + Juliet|True
Sabrina the Teenage Witch|True
Scream|True
Secrets & Lies|True
Set It Off|True
Sleepers|False
Sonic the Hedgehog: The Movie|False
Space Jam|False
The Spitfire Grill|True
Spy Hard|False
Star Trek: First Contact|True
Stealing Beauty|True
Striptease|True
Swallowtail Butterfly|True
Swingers|False
Tenchi Muyô! In Love|True
That Thing You Do!|True
Three Lives and Only One Death|False
Trainspotting|False
Tremors II: Aftershocks|False
The Truth About Cats & Dogs|True
Twelfth Night or What You Will|True
Twister|True
Un air de famille|True
Va' dove ti porta il cuore|True
Waiting for Guffman|True
Walking and Talking|True
Welcome to the Discworld|False
When the Cat's Away|True
A Goofy Movie|False
A little princess|True
Ace Ventura: When Nature Calls|False
The Addiction|True
Aladdin and the King of Thieves|False
The American President|True
Antonia's Line|True
Apollo 13|True
Assassins|False
Babe|True
The Baby-Sitters Club|True
Balto|False
The Basketball Diaries|False
Batman Forever|False
Before Sunrise|False
Billy Madison|False
Boys on the Side|True
Braveheart|False
The Bridges of Madison County|True
Butterfly Kiss|True
Canadian Bacon|False
Casino|False
Casper|True
Catnapped! The Movie|True
The Celluloid Closet|True
Circle of Friends|True
The City of Lost Children|True
Clueless|True
Cold Comfort Farm|True
Congo|False
Copycat|True
Dangerous Minds|True
Dead Man Walking|True
Dead Presidents|True
Desperado|False
Devil in a Blue Dress|False
Die Hard: With a Vengeance|False
Dilwale Dulhania Le Jayenge|True
Dolores Claiborne|True
Dracula: Dead and Loving It|True
Dragon Ball Z: Wrath of the Dragon|False
El dia de la bestia|True
Empire Records|True
Fallen Angels|False
First Knight|False
Four rooms|True
French Kiss|False
Friday|False
Gold Diggers: The Secret of Bear Mountain|True
GoldenEye|True
Grim|True
Hackers|False
Heat|False
Heavyweights|False
Higher Learning|True
Home for the holidays|True
How to Make an American Quilt|True
The Incredibly True Adventures of Two Girls in Love|True
Judge Dredd|True
Jumanji|True
Kôkaku kidôtai (Ghost in the Shell)|False
Kids|True
La flor de mi secreto|True
La Haine|False
Land and Freedom|False
The Langoliers|True
Leaving Las Vegas|False
Maborosi|True
Magic in the Water|False
Mallrats|False
Mighty Morphin Power Rangers: The Movie|True
Mimi wo sumaseba (Whisper of the Heart)|True
Mortal Kombat|False
Nadie hablara de nosotras cuando hayamos muerto|True
The Net|True
Nick of Time|True
Now and Then|True
Othello|False
Outbreak|True
Party Girl|True
The Pebble and the Penguin|False
Persuasion|True
Pocahontas|True
The Quick and the Dead|True
Ringu Kanzenban|False
Rumble in the Bronx (Hung fan kui)|False
Sabrina|True
Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream|True
Se7en|False
Sense and Sensibility|True
Serving in Silence|True
Showgirls|True
Species|True
Strange Days|True
Tall Tale|False
Tank Girl|True
To Wong Foo, Thanks for Everything! Julie Newmar|True
Tommy Boy|True
Total Eclipse|False
Toy Story|False
Twelve Monkeys|False
Underground|False
The Usual Suspects|False
Village of the Damned|True
Waterworld|False
Welcome to the Dollhouse|True
When Night is Falling|True
While You Were Sleeping|True
A.P.E.X.|False
Ace Ventura: Pet Detective|False
The Adventures of Priscilla, Queen of the Desert|True
Airheads|False
Amateur|True
Angels in the Outfield|False
Bad Girls|True
Beverly Hills Cop III|False
Birds 2: Land's End|True
Black Beauty|True
Blue Sky|True
Brainscan|False
Chungking Express|False
Clerks.|False
The Client|True
Color of Night|True
Corrina, Corrina|True
Crooklyn|True
The Crow|True
D2: The Mighty Ducks|False
Death and the Maiden|False
Dias contados|True
Die gottliche Ordnung|True
Don't Drink the Water|False
Drop Zone|False
Dumb & Dumber|False
Eat Drink Man Woman|True
Ed Wood|True
The Fantastic Four|False
Fear City: A Family-Style Comedy|True
Felidae|False
The Flintstones|True
Forrest Gump|False
Four Weddings and a Funeral|True
Fritänkaren|True
Gekijô-ban - Bishôjo senshi Sêrâ Mûn S (Sailor Moon S the Movie: Hearts in Ice)|True
Getting Any?|False
Giorgino|True
Go Fish|True
Heavenly Creatures|True
Heisei tanuki gassen pompoko|False
The Hudsucker Proxy|False
I Like It Like That|True
I.Q.|False
In the Mouth of Madness|False
Interview with the Vampire|False
It Could Happen to You|False
It's Pat|True
J'ai pas sommeil|True
Jenny's Wedding|True
Kan du vissla Johanna?|False
Lakota Woman: Siege at Wounded Knee|True
The Last Seduction|False
The Legend of Drunken Master|True
Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu|True
Legends of the Fall|True
The Little Rascals|False
The Mask|False
Mina Tannenbaum|True
Muriel's Wedding|True
Naked Gun 33 1/3: The Final Insult|False
Natural Born Killers|True
New Nightmare|True
No Escape|False
Oleanna|False
The Pagemaster|False
Pat and Margaret|True
Police Academy: Mission to Moscow|False
The Professional|True
Pulp Fiction|True
Quiz Show|False
Reality Bites|True
The Return of Jafar|False
The Road to Wellville|True
Runaway Daughters|True
The Santa Clause|False
The Secret of Roan Inish|True
See How They Fall|False
Serial Mom|True
The Shadow|False
The Shawshank Redemption|False
Sirens|True
Sister My Sister|True
The Specialist|False
Speed|True
The Stand|True
Star Trek Generations|True
Stargate|False
Street Fighter|True
The Swan Princess|False
Three Colors: White|False
Timecop|False
Trading Mom|True
True Lies|True
Uncovered|True
Vive L'Amour|False
Wing Chun|False
Wrony|True
"""The X-Files"" Pilot"|True
A perfect world|False
Addams Family Values|True
The Age of Innocence|True
Arctic Blue|False
Bad Boy Bubby|False
Batman: Mask of the Phantasm|False
Benny & Joon|False
The Beverly Hillbillies|True
Bhaji on the Beach|True
Blood In, Blood Out|False
Body Bags|False
Body of Evidence|True
Body Snatchers|True
Boxing Helena|False
Cannibal! The Musical|False
Cliffhanger|False
Coneheads|True
Cool Runnings|False
Dave|True
Dazed and Confused|True
Death Train|True
Demolition Man|False
Dragon Ball Z: The History of Trunks|False
Dragon: The Bruce Lee Story|True
Even Cowgirls Get The Blues|True
The Evil Cult|True
Farewell My Concubine|False
Fatal Instinct|True
Fei hu wai zhuan|False
The Firm|True
The Fugitive|False
Gekijô-ban - Bishôjo senshi Sêrâ Mûn R (Sailor Moon R the Movie: The Promise of the Rose)|True
Gettysburg|False
Groundhog Day|False
Gypsy|True
Heart and Souls|False
Heaven & Earth|False
Heidi|True
The Heroic Trio|True
Hocus Pocus|True
Homeward Bound: The Incredible Journey|False
Hot Shots! Part Deux|True
In the Line of Fire|False
In the Name of the Father|False
Indecent Proposal|False
Indian Summer|True
Indien|False
The Joy Luck Club|True
Jurassic Park|True
Kika|True
La casa de los espíritus|True
Little Buddha|False
The Making of '...And God Spoke'|False
The Man Without a Face|False
Manhattan Murder Mystery|True
Matinee|False
Mi vida loca|True
Mrs. Doubtfire|True
The Nightmare Before Christmas|False
Once Upon a Forest|True
The Pelican Brief|True
Philadelphia|False
The Piano|True
Pieces of April|True
Poetic Justice|True
Point of No Return/The Assassin|True
The Princess and the Cobbler|False
The Remains of the Day|False
Rising Sun|False
Robin Hood: Men in Tights|True
RoboCop 3|True
Ruby in Paradise|True
The Sandlot|False
Schindler's List|True
Searching for Bobby Fischer|False
The Secret Garden|True
Short Cuts|True
Sister Act 2: Back in the Habit|True
Six Degrees of Separation|True
Sleepless in Seattle|False
Sliver|True
Sonatine|False
Super Mario Bros.|True
Swing Kids|False
Telling Secrets|True
Three Colors: Blue|True
Tombstone|True
The Trial|False
True Romance|False
Umi ga kikoeru|True
Undercover Blues|False
Untamed Heart|True
The Wedding Banquet|True
What's Eating Gilbert Grape|True
What's Love Got to Do with It|True
A Few Good Men|False
A League of Their Own|True
A River Runs Through It|False
Alien 3|False
Army of Darkness|False
Baraka|False
Basic Instinct|False
Batman Returns|False
The Bikini Carwash Company|True
Bitter Moon|True
Bob Roberts|False
Boomerang|True
Buffy the Vampire Slayer|True
Candyman|True
Chaplin|False
Como agua para chocolate|True
Critters 4|False
The Crying Game|False
The Cutting Edge|True
Damage|True
Dead Alive|True
Death Becomes Her|True
Doragon bôru Z: Atsumare! Gokû Wârudo|False
Dracula|True
Dragon Ball Z: The Return of Cooler|False
Dragon Inn|True
El Mariachi|False
Enchanted April|True
Encino Man|False
FernGully: The Last Rainforest|True
Freddie as F.R.O.7.|False
Full Contact|False
Gas Food Lodging|True
Glengarry Glen Ross|False
Hard Boiled|False
Hellraiser III: Hell on Earth|True
Hero|False
Home Alone 2: Lost in New York|True
HouseSitter|False
Howards End|True
Husbands and Wives|True
King of Beggars|False
Ladybugs|True
The Last of the Mohicans|False
The Lawnmower Man|False
Leap of Faith|False
Leaving Normal|True
Malcolm X|True
The Mighty Ducks|False
The Muppet Christmas Carol|True
My Cousin Vinny|False
Newsies|False
Orlando|False
Passion Fish|True
Peter's Friends|True
The Player|True
Porco Rosso (Kurenai no Buta)|False
Reservoir Dogs|False
Sarafina!|True
Scent of a Woman|False
Single White Female|True
Singles|False
Sister Act|True
Sneakers|False
Split Second|False
Stop! Or My Mom Will Shoot|False
Straight Talk|True
This is My Life|True
Tom and Jerry: The Movie|True
Toys|True
Twin Peaks: Fire Walk With Me|True
Un Coeur en Hiver|True
Unforgiven|True
Wayne's World|False
'Merci la vie'|True
The Addams Family|True
An American Tail: Fievel Goes West|True
Barton Fink|False
Bill & Ted's Bogus Journey|False
Black Robe|False
Boyz n the Hood|False
Cape Fear|True
City Slickers|True
Closet Land|False
Critters 3|True
Daughters of the Dust|True
Defending Your Life|True
Delirious|False
Dick Tracy|False
Doc Hollywood|False
Don't Tell Mom the Babysitter's Dead|True
The Double Life of Veronique|True
Dragon Ball Z: Cooler's Revenge|False
Europa|False
The Fisher King|True
The Five Heartbeats|False
Flirting|False
Frankie and Johnny|False
Freddy's Dead: The Final Nightmare|False
Fried Green Tomatoes|True
Hachi-gatsu no rapusodi|True
Hook|False
Hot Shots!|False
Hudson Hawk|True
Impromptu|True
Into The Woods|True
JFK|True
L.A. Story|True
The Last Boy Scout|True
Lethal Games|True
Life Stinks|False
The Linguini Incident|True
The Lovers on the Bridge|False
Madonna: Truth or Dare|True
Mediterraneo|False
Motorama|False
My Girl|True
My Own Private Idaho|False
The Naked Gun 2 1/2: The Smell of Fear|False
Nekromantik 2|False
Neon City|True
Night on Earth|True
The Object of Beauty|True
Omohide poro poro|True
Oscar|False
Other People's Money|True
The People Under the Stairs|True
The Princess and the Goblin|True
Raise the Red Lantern|True
Riff-Raff|False
Robin Hood: Prince of Thieves|True
The Rocketeer|False
Rubin and Ed|False
Salmonberries|True
Shakes the Clown|True
The Silence of the Lambs|True
Slacker|True
Soapdish|True
Star Trek VI: The Undiscovered Country|False
Tacones Lejanos|True
Teenage Mutant Ninja Turtles II: The Secret of the Ooze|True
Terminator 2: Judgement Day|True
Thelma & Louise|True
Toy Soldiers|False
What About Bob?|False
White Fang|False
A Little Night Music|True
A Tale of Springtime|True
Air America|False
An Angel at My Table|True
Back to the Future Part III|False
Barbarian Queen II: The Empress Strikes Back|True
Bimbos B.C.|True
The Bonfire of the Vanities|False
Child's Play 2|True
Class of 1999|False
Close-Up|False
Criminal Justice|True
Cry-Baby|True
Dances with Wolves|False
Dark Angel (I Come in Peace)|False
Darkman|False
Die Hard 2|True
Dragon Ball Z: Bardock - The Father of Goku|False
Dragon Ball Z: The Movie - The Tree of Might|False
Edward Scissorhands|True
Europa Europa|False
Flatliners|True
Ghost|True
The Godfather: Part III|True
Goodfellas|True
The Handmaid's Tale|True
Happily Ever After|True
Hidden Agenda|True
Home Alone|True
The Hunt for Red October|False
I Hired a Contract Killer|False
I love you to death|True
I, the Worst of All|True
Jacob's Ladder|False
Joe Versus the Volcano|False
Kindergarten Cop|True
Life Is Sweet|True
The Long Walk Home|True
Lord of the Flies|False
The Match Factory Girl|True
Mermaids|True
Metropolitan|True
Miller's Crossing|False
Mindwalk|True
Misery|False
The Nasty Girl (Das schreckliche Mädchen)|True
Nikita|True
Paris is Burning|True
Portrait of a Marriage|True
Postcards from the Edge|True
Predator 2|False
Presumed Innocent|False
Pretty Woman|True
Qin yong|True
The Reflecting Skin|False
The Rescuers Down Under|False
RoboCop 2|False
Rosencrantz & Guildenstern Are Dead|False
The Russia House|False
Stella|False
Strangers in Good Company|True
Tremors|True
Troll 2|True
Welcome Home, Roxy Carmichael|True
White Hunter Black Heart|False
Wild at Heart|False
The Witches|True
The 'Burbs|False
A Nightmare on Elm Street 5: The Dream Child|True
The Abyss|True
All Dogs Go to Heaven|True
Babar: The Movie|True
Back to the Future Part II|True
Batman|False
Bill & Ted's Excellent Adventure|False
Born on the Fourth of July|True
Celia|True
Chopper Chicks in Zombietown|True
The Cook, the Thief, His Wife & Her Lover|False
Crimes and Misdemeanors|True
Dead Calm|False
Dead Poets Society|False
The Delinquents|True
Do the Right Thing|False
